level_0,index,Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment,lengthContent,Language,scoreSA,topics
13865,14355.0,20315.0,6194,jade,https://play-lh.googleusercontent.com/a-/ALV-UjU3K41fEkYJBeKLMdRX2l3oSFXNUA_4p_y-nH_0lqc_Kg21,"""We're sorry, please try reloading the page"" Is all I ever see. I've tried restarting my device, doesn't work. Please fix this.",3,1.0,24.21.0.100,2022-11-15 14:04:14,,,24.21.0.100,1,127,en,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
1754,,,9161,,,"then half even its instructions work. it doesn'n load anymore, same for basic menu ( bottom right arrow ).",3,,,,,,,1,106,,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
978,,,23984,,,please read amazon... her app is jumping going over the place since an update and pics are waiting ages to load because pray you dont sit i will take my shopping elsewhere as its becoming acceptable for veiw ।,3,,,,,,,1,209,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
11959,12384.0,17781.0,12147,Murithi Kiriiri,https://play-lh.googleusercontent.com/a-/ALV-UjWwYcYMC83QtCxx5mGQ5bf_qygPKi0mgHys9Fe6jEhZRWQ,Unable to install this main app,3,0.0,,2023-03-24 14:37:06,,,,1,31,en,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
9590,9930.0,14750.0,11737,Jacob Rosenberg,https://play-lh.googleusercontent.com/a-/ALV-UjXkBXtZPgJ8jl3AzeSqWLkIdZUsRgVw3NezGc3Cm6Vo7g,They keep running late for my orders this is the 2nd time this happened,3,0.0,26.5.0.100,2023-07-27 23:15:33,,,26.5.0.100,1,71,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
2596,,,20643,,,"works well enough. looks pretty identical across the app on your iphone so no complaints so far. but from other reviews, my search bar is still at half top. be sure if they changed it back and hopefully it stays that way. edit : so, the second time i opened i site, the search bar was now at the last. this should be an optional setting.",3,,,,,,,1,337,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
743,,,3832,,,i can't make another camera look up if my old phone left off and that particularly happy with the complexity involved there. i can's remember the password and it's given me a number where it's still the password to access to. it's on the phone i no longer use and i won't bring it to a phone you do use.,3,,,,,,,1,303,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
9980,10339.0,15276.0,14389,sirlanclot,https://play-lh.googleusercontent.com/a-/ALV-UjUMozbGq24CHXPE2KMyCOf-DvJe0KsyS3zPtyWU23-U9dc,"I do not like the updates, 7/8/23",3,0.0,26.13.6.100,2023-07-09 00:23:12,,,26.13.6.100,1,33,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
1396,,,21810,,,"overall, i would give 5 stars, but shipping delays caused 3 stars due to not getting any type of refund or benefits here though i paid for the membership specifically for the prime flight times. ii schedule certain appointments along with getting off from my job according to the delivery dates given, so with a late notice without calendar dates, ii lose time and and pay from my job.",3,,,,,,,1,385,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
2460,,,17026,,,"odd but annoying money transactions. everytime i buy something, it sucks forever i get taken from your account but when it finally does, there's no money there because i keep it all in my savings. then the delivery date stays pushed back another day in 2. everyone's super annoying. please grab this if u can",3,,,,,,,1,308,,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
3139,,,11987,,,please take whole dark coat. one color and half gold eyes.,3,,,,,,,1,58,,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
15783,16342.0,23197.0,5225,Aaron Scott,https://play-lh.googleusercontent.com/a-/ALV-UjWqayr33kdB8qLDVcLmN2x0raNam8FtUjjZ68x3jqOoAQE,"Obviously the app is fine for the most part but it'd be great if there was one of those three dot setting bars over recommended items or ""continue shopping"" items that allows you to say you're not interested or have a ""do not recommend"" option so they won't keep popping up. Thanks if you read the feed back, Amazon",3,22.0,24.12.4.100,2022-07-11 12:17:29,,,24.12.4.100,1,315,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
14390,14894.0,21019.0,15785,Akira Atencio,https://play-lh.googleusercontent.com/a/ACg8ocLlzCzQOXo-ptOS8pcHzOMTaj4mOjZ63t7rRaAaZgN7=mo,Very expensive but a lot of items,3,0.0,24.18.0.100,2022-10-12 12:24:42,,,24.18.0.100,1,33,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
12395,12838.0,18359.0,23607,Ĺéńž channel,https://play-lh.googleusercontent.com/a-/ALV-UjWMrACLMb_i5oIFNsLjbLynk96vHspuJivifCOU1RtsE2U,what happened of Amazon why can't order with COD I have may order before and I use it COD and why now I can't 🤔,3,0.0,26.4.0.100,2023-02-19 20:03:42,,,26.4.0.100,1,111,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
140,,,4005,,,irritating when you'd near the middle but looking at one... whatever and it jumps to the entire screen.,3,,,,,,,1,103,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
16786,17375.0,24834.0,8938,Shannon Oso,https://play-lh.googleusercontent.com/a-/ALV-UjXUpgJnjDQU6J0Uq7CR-PfbIbZtPlDdqtvSh6kJH36Yh0U,Don't used the fewer boxes options. I didn't get my stuff and now it says I can't get a refund on a phone case I never received,3,0.0,24.9.0.100,2022-05-12 19:53:08,,,24.9.0.100,1,127,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
238,,,8263,,,"everybody's working fine under a couple people, then now everybody's getting glitchy. everybody has on shutting down & restarting!",3,,,,,,,1,130,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
759,,,12071,,,i probably haven't gotten the package but it'sure been like december,3,,,,,,,1,68,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
12420,12864.0,18390.0,17861,Linda Scheidler,https://play-lh.googleusercontent.com/a/ACg8ocKWKAiqNeDKQTmULoBwZwRbH2_4XcZ_ZSM2kInBpUEM=mo,"I keep getting texts to update my payment info, you have the correct info.",3,0.0,,2023-02-18 11:28:51,,,,1,74,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
13774,14260.0,20196.0,7194,Angy Owusu,https://play-lh.googleusercontent.com/a/ACg8ocK4J7nNx0u0y5CswYKpAP-4zJ3Ox8-zqa0tWE6PGRAW=mo,"I've approved my account more than 3 times and they allowed me to verify it (which is good) but,at the same time, it is not allowing me to fully sign in (which is a problem) because i've tried asking them to unblock my account but they didn't unblock my account so they still blocked it, they said that the e mail I 've tried asking them is not the correct one to contact them with and that is quite annoying!",3,0.0,,2022-11-20 11:53:22,,,,1,409,en,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
1792,,,15193,,,i hate the changes they have to like new designs. they used to take the option to tick on all the keys i want on my purse without moving anything. why would they go away?,3,,,,,,,1,170,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
16677,17263.0,24694.0,738,J. Brace.,https://play-lh.googleusercontent.com/a/ACg8ocIBLOjmjiUkJVO9eM4VkZDT2VfMfJQ94jqubS2hW0Nl=mo,"Used to love this app, but recently it has slowed down so much, it's become annoying! Uninstalled it, but now it won't let me reinstall it! C'mon Amazon. You can do better than this!",3,0.0,18.6.0.100,2022-05-18 18:21:39,,,18.6.0.100,1,182,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
10829,11209.0,16307.0,14499,Mandy McNeil,https://play-lh.googleusercontent.com/a-/ALV-UjWENDSJbaAu6eZPiKX_MGwyoZTOPeKlLSCP6dZ2uAvRxLU,why does the app keep changing?! it was fine before. now I can barely use my lists. please bring it back. and why give us a choice of mailbox or front door if the person ignores the preferences and sticks them in the mailbox?! please fix these issues. sometimes we aren't notified of mail until much later or the app glitches from the changes. I prefer it from before.,3,2.0,26.11.0.100,2023-06-07 13:10:01,,,26.11.0.100,1,368,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
738,,,21387,,,i need not want the tricks part of the app. they don't find anything. daily deals part is eventually cleared up.,3,,,,,,,1,112,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
2934,,,10874,,,always had problem shopping on foot. let'd look if we would do much at that time.,3,,,,,,,1,81,,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
2586,,,5998,,,"working constantly and super repeatedly. updating the timetable now, whoever she might.",3,,,,,,,1,87,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
12019,12447.0,17868.0,12848,Jack Bell,https://play-lh.googleusercontent.com/a-/ALV-UjXOEu0vCIAe6vsy_pyxXKW2ShJAc20lig1wXcuauQJm9ew,"Regularly, the app refuses to load a product I am looking at. Gives me a pic of a dog and says ""something went wrong."" I am certain this is not on my end, as it is random and unrelated to my internet connection strength. I have experienced it in multiple phones, over multiple years. I would say it's an 85% chance the product page loads, meaning 15% of the time it fails. Sometimes, I was just looking at a page, I leave it for a moment, and when I come back it won't load again. No internet change",3,37.0,26.6.2.100,2023-03-20 13:18:25,,,26.6.2.100,1,499,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
9867,10221.0,15125.0,7499,Ezra Frandsen,https://play-lh.googleusercontent.com/a-/ALV-UjU2aLrwZcFqsMzLqk52mN3Zbr-TLI_sjLXxSRCn8A_aM-4,"I use Amazon all of the time, unfortunately, I've ran into quite a few issues with the app in the last couple of months that makes purchasing just a pain. Firstly, the navigation icons no longer work. I can only go to my cart or the home page, so if I save something I'll never be able to access that list or find the item again without search it. I also can't see my orders. Secondly I can't uninstall the app. It's permanently on my phone. So my my idea to uninstall/reinstall won't fix the issue.",3,180.0,26.13.6.100,2023-07-13 15:58:04,,,26.13.6.100,1,499,en,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
2052,,,6827,,,previous order had new item disappear after first ordered from letter hence now not to reorder,3,,,,,,,1,94,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
2459,,,21634,,,red lights won't stop glowing. every 5 seconds blinking is popping up app not responding open or close. they just started 2 months ago. not sure what stops going on but everything i's fixed asap.,3,,,,,,,1,195,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
1375,,,6897,,,"laggy, in - effecient & knowing 30 % of my time on apple just needs wating for amazon to respond. we have perfect top tier internet ( destined for the best ) that isnt slow and know that. amazon needs to improve how their app works & functions for adult consumers.",3,,,,,,,1,264,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
2884,,,23450,,,my experience with this went probably so best. amazon keeps declining my account and then can'p buy anymore or maybe amazon will delete my account,3,,,,,,,1,146,,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
3028,,,11189,,,"why would it take me 20 miles no. i use an amazon name less by 10 minutes away from my home, ( have used it many instances in class pass ). i have requested it as my preferred pick - all. please change your information back.!!! i",3,,,,,,,1,229,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
3466,,,8004,,,first problem i have had with this app is the inability to print any. i have to open the browser to do it. second is that can't find the departments. either they are hidden up just out there. it's a mess that seems designed toward waste the time of the users in the hopes he but some garbage they don't need. reminds ray of the grocery lot putting the milk on the back wall. ray also had it use the browser to find a list of departments.,3,,,,,,,1,437,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
16770,17359.0,24814.0,23629,Michelle Solomon,https://play-lh.googleusercontent.com/a-/ALV-UjW6NNwnmOL5N0E6R4vAo1y9eQBrbn0nyYnmHcx4RpSun5KR,The add to wishlist option has disappeared,3,2.0,24.9.0.100,2022-05-13 11:49:20,,,24.9.0.100,1,42,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
357,,,2684,,,"at one time we received all our packages. but it seems longer and more. we are not. we get our package back. so i can't complain there. however this last not just package was too far. we ordered a dress for out daughter to wear for our wedding. we are paid extra to get it to go faster. take back no package, just back. but i would love to know one thing. do you hold the 3rd party responsible? also didn't order me review on the dress! let people warn others! don't let 3rd party control the party!!",3,,,,,,,1,500,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
12744,13202.0,18813.0,20903,Deej McCoy,https://play-lh.googleusercontent.com/a-/ALV-UjWakWRuj5_udZGCtVi-KDvKWT17Qx6Cn0Mw8RDPpYe5jio,"For the Subscribe and Save feature, there should be a way to change how often to receive the item. One thing I get is a pack of protein shakes that come in a 12 pack. The most frequent I can set the delivery for is every 2 weeks.",3,1.0,26.2.0.100,2023-01-22 17:00:58,,,26.2.0.100,1,229,en,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
445,,,1979,,,not enjoying the ui to a lot higher than not enjoying your search bar at the bottom,3,,,,,,,1,83,,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
14222,14723.0,20789.0,4290,Emery Nixon,https://play-lh.googleusercontent.com/a-/ALV-UjWL4bChoo-N1ZFwdA1mgZxNLPZ5bSJYuVeLPeKDz59CLoY,The ads get in the way. And when I search something for kids it gives me something for adults. And for prime it doesn't really work because like it just gives the same stuff without prime. And about the lists it's just okay they could be better. And you can also make the search bar better.,3,3.0,24.19.0.100,2022-10-22 18:49:36,,,24.19.0.100,1,290,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
790,,,9090,,,i'll show the photos when i need,3,,,,,,,1,32,,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
2234,,,14205,,,you have five pictures where that app crashes way too much ; always freed itself from the home page,3,,,,,,,1,99,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
1589,,,21292,,,didn't allow that one accept payment option,3,,,,,,,1,43,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
9975,10334.0,15270.0,21232,Jay Dalpozzo,https://play-lh.googleusercontent.com/a-/ALV-UjVh49mGHz1aXVRg-yn9cyNC7jeh0cKtntYq-1yX4Np54m0,No gamer supps sad I don't just there to be g fuel please Amazon bring gamer supps to Australia.,3,0.0,26.13.6.100,2023-07-09 08:21:50,,,26.13.6.100,1,96,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
1769,,,161,,,"should't download invoices on sundays anymore. google item doesn'a have its "" contact details "" option anymore. will check another bug.",3,,,,,,,1,135,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
1720,,,1558,,,quarter of the morning nothing shows up 0 / 4 of the time that's good 5 / 4 if her last ain'ts absolute garbage.,3,,,,,,,1,112,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
3224,,,11608,,,shopping experience truly nice. ice jam is a marvel!,3,,,,,,,1,52,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
7498,7773.0,11416.0,20444,Est Ela,https://play-lh.googleusercontent.com/a-/ALV-UjU7Pjk_wdgmTo3JVdxWWi_kfiAqlUn11qG4MoI0h1vQ90M,The mot recent update caused a glitch on my app where I am no longer able to view my orders. It's stuck in the loading cycle.,3,0.0,26.20.0.100,2023-10-25 05:18:19,,,26.20.0.100,1,125,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
850,,,4558,,,it's ask for returns. doesn't end my order immediately. app tells mac that i who'll ordered up to the last 3 months.,3,,,,,,,1,116,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
13220,13698.0,19465.0,20233,Mike Curran,https://play-lh.googleusercontent.com/a-/ALV-UjUGw8W0iLxrRiYw75LL6lHgze0Z_P8rLSVyykbPKtkq6w,"About a month ago I started receiving email notifications in Spanish. My preference is set for English. Also, today when I click on the link to my order in the (undesired) Spanish email notification, the order data is now coming up in Spanish. Fix this please!",3,0.0,24.22.0.100,2022-12-20 22:04:27,,,24.22.0.100,1,260,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
2403,,,21960,,,got the glitch throughout their regular routine... also includes the website version where visitors see'es watch review feeds. super weird.,3,,,,,,,1,139,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
9782,10131.0,15000.0,9719,Justin Carroll,https://play-lh.googleusercontent.com/a-/ALV-UjVaViwZwglm69odTOQwqISlIP2D1Up-sLpkxZZKdr_fWA,app never lets me see my orders. just glitches out,3,0.0,,2023-07-17 19:12:42,,,,1,50,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
1377,,,21903,,,"not least going back to the main page of your search results goes closer to where you last were ( depending on a browser ), but no ability to access your page without returning back to it through the menu??? e. g. i tend to stay on my orders to track delivery of content, but i can't refresh it when i come back to myself at a later rate.",3,,,,,,,1,338,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
3446,,,15765,,,"but attached a replacement stylish to my galaxy note with + over 3weeks ago ; & until this date "" i haven'd seen it ; but got no money ; is may never use this symbol again.",3,,,,,,,1,172,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
11434,11845.0,17079.0,21472,amanda meads,https://play-lh.googleusercontent.com/a-/ALV-UjUv1A5RW2pAOw28_14quG5KKUbaT-9ekVCNNYLXpWcTBuA,Glitching out and won't let me update my prime membership payment,3,0.0,26.8.0.100,2023-04-28 21:48:26,,,26.8.0.100,1,65,en,2,"['app', 'amazon', 'just', 'like', 'don', 'time', 'update', 'orders', 'items', 'use', 'good', 'search', 'order', 'prime', 'delivery', 'fix', 'doesn', 'buy', 'want', 'need', 've', 'things', 'list', 'really', 'page']"
1247,,,14335,,,"more of a rating than the internet, over half the time deliveries don't arrive on time - days late you somehow get lost or the network gets turned off or gets turned on so you don't know where the computer is at. you called a service multiple times she was just handed a 5 dollar gift couple times, one time talked to a manager who said he'd never seen this sort of thing before where all my deliveries were arriving late, said he would write a report and that was it.",3,,,,,,,1,468,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
12200,12637.0,18107.0,225,Theresa Eternick,https://play-lh.googleusercontent.com/a/ACg8ocIlilsY-4w25iIkk6dSH6FlT8-0ligZDbWhzXEBjr1H=mo,Have enjoyed convenience of this app. It's been deleted from my Home screen! Want to have it back put in home screen! Help 611 611!,3,0.0,26.5.0.100,2023-03-06 11:17:05,,,26.5.0.100,1,131,en,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
1634,,,10744,,,"i only give it 3 star that would have stayed 5, but now no. why? well i've been with amazon since bezos owned it, now a. jackson owns netflix, and it doesn't come close to when bezos did. very high prices, late shipping, should figure 72 hrs instead of 48 whith prime. every way i look at product reviews, always 5 stars for it, and reviews on that product are on other products, or can be fixed by other productlisting just the same review from the the same reviewer. read all books with the product first.",3,,,,,,,1,507,,2,"['app', 'amazon', 'just', 'time', 'like', 'order', 'don', 'items', 'use', 'good', 'update', 'delivery', 'prime', 'orders', 'search', 'want', 'need', 'buy', 'day', 'really', 'phone', 'fix', 'things', 'shopping', 'way']"
