level_0,index,Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment,lengthContent,Language,scoreSA,topics
211,,,5469,,,of best price and correct delivery,5,,,,,,,2,34,,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
8337,8629.0,12953.0,11924,Andrew Wilson,https://play-lh.googleusercontent.com/a-/ALV-UjULwq5wBGG96oDyLwCS5f3bXMtSEmhieN2VM-8ObLnvY7E,"UI Feedback: I'm sure not everyone but the primary way I interact with Amazon is adding things to my list and later buying them. So I've always wondered why the ""add to list"" button is so small/hard to find. Maybe I'm in the minority?",5,1.0,26.19.2.100,2023-10-02 03:18:37,,,26.19.2.100,2,234,en,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
9456,9791.0,14556.0,17560,Rasha Mohamed,https://play-lh.googleusercontent.com/a/ACg8ocJxDisQs4_0JWgqGLB9AsWJAKyx7UMDuLeRZpoKdxVR=mo,"love it 😍 very helpful and the most important thing that u can return anything u don't like in a easy way not complicated issue, recommend it 👍",4,0.0,26.13.6.100,2023-08-04 10:02:37,,,26.13.6.100,2,143,en,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
15131,15665.0,22056.0,16316,Jewel Nunley,https://play-lh.googleusercontent.com/a-/ALV-UjVQnvkI1fPtn9slsXh33gP1EzABf_iyQehaF0LFN76M_p4,Love that I receive my orders pretty fast. Returns are easy as well. My only issue is that sometimes my delivery instructions are not followed. I work a lot and sometimes late and my packages are often left on my front porch exposed to potential porch bandits.,4,1.0,24.15.2.100,2022-08-28 17:11:41,,,24.15.2.100,2,260,en,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
2047,,,2340,,,so far it's me only using this when,5,,,,,,,2,35,,4,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
1569,1617.0,2401.0,12159,Angelique Hall,https://play-lh.googleusercontent.com/a-/ALV-UjU5-S_KJixjncVVbFN4TARxBbeEoqcbN8H05q4e2Rw6NQ,Quick fast an very appreciated love the service.,5,0.0,26.23.2.100,2023-12-21 16:37:20,,,26.23.2.100,2,48,en,4,"['appreciated love service', 'appreciated love', 'fast appreciated', 'fast appreciated love', 'quick fast', 'wonderful quick fast', 'wonderful quick', 'quick fast appreciated', 'text wonderful quick', 'sent gift text', 'gift text wonderful', 'sent gift', 'gift text', 'text wonderful', 'love service', 'appreciated', 'sent', 'text', 'wonderful', 'gift', 'quick', 'fast', 'service', 'love', '']"
2721,2820.0,4102.0,2527,Muda Adam,https://play-lh.googleusercontent.com/a/ACg8ocJ6q-k3drlzio3qZ6w0jGAMNw4eO6fJRWGjOCAEp52l=mo,amazon so good shopping with there,5,0.0,,2023-12-09 07:26:49,,,,2,34,en,4,"['love amazon gifts', 'gifts purchases amazon', 'gifts purchases', 'amazon good shopping', 'amazon gifts purchases', 'amazon gifts', 'purchases amazon good', 'purchases amazon', 'good shopping', 'gifts', 'amazon good', 'purchases', 'love amazon', 'shopping', 'amazon', 'good', 'love', '', '', '', '', '', '', '', '']"
15427,15972.0,22624.0,15374,Rochelle Higgs,https://play-lh.googleusercontent.com/a/ACg8ocKA1URoKl7csrfogiTQ8H8VoXIlGRIJAjab7_zW2vMQ=mo,Items Delivered in good condition. Thankyou.,4,0.0,18.11.0.100,2022-08-05 11:30:54,,,18.11.0.100,2,44,en,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
10118,10485.0,15458.0,2426,Maria Kettler,https://play-lh.googleusercontent.com/a-/ALV-UjUgl0z2nFFw5Tp-VrPcy2L-0IGqPzUXpp8JaqbHC9OoCDA,"I like to shop on Amazon they have a lot choose to chop. But because I have such a hard time dealing with the new technology I wish I may be able to make my transactions with Amazon by phone. But in the meantime, I am doing my best. I hope my writing is ok. Thank you. I do love Amazon. Maria Eugenia.",4,0.0,26.13.6.100,2023-07-01 14:08:13,,,26.13.6.100,2,301,en,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
667,,,20906,,,"simplicity, if you don'm stock yourself they are someone that good.",4,,,,,,,2,67,,3,"['simplicity don stock', 'simplicity', 'simplicity don', 'know does', 'don stock', 'money simplicity don', 'money simplicity', 'stock good', 'make money simplicity', 'stock good ll', 'll good job', 'stock know', 'know goes time', 've got know', 'know does need', 'does need ve', 'job make money', 'job make', 'stock know does', 'time tell simplicity', 'got know', 'don stock good', 'don stock know', 'goes time', 'tell simplicity don']"
2183,,,5238,,,great marketplace purchases gift's but are surprised to know that delivery services receive a short percentage for up there things.,4,,,,,,,2,131,,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
862,,,21012,,,audible customer for the dog!,5,,,,,,,2,29,,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
2712,,,7225,,,select the best free app for shopping and,5,,,,,,,2,41,,4,"['best', 'best app', 'app sun', 'commerce', 'sun', 'app amazon best', 'best shopping', 'fastest', 'best shopping app', 'shopping app', 'tv', 'app shopping', 'love best app', 'indie tv best', 'ideas finalists awards', 'indie', 'ideas finalists', 'indie tv', 'mini tv indie', 'good best shopping', 'free app shopping', '2003', 'finalists awards', 'company best shopping', 'digital app sun']"
2760,2859.0,4150.0,3496,Nancy Hathcock,https://play-lh.googleusercontent.com/a/ACg8ocKuzYAgr-AwCEn4GJpP6reviAX0wMNy3xDduTlZ1_8=mo,No complaints here. I love not having to go shopping as much. It's so much easier to be able to take the package inside wrap it up and put it underneath the tree.,5,0.0,,2023-12-08 21:06:29,,,,2,162,en,4,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
6878,7140.0,10421.0,9442,lori boggess,https://play-lh.googleusercontent.com/a-/ALV-UjX0cgdrWdpqvh6sPEmv2GZ3bU-tRHtre1VqQZYv4MkG0yg,Amazon shopping app isn't responding it needs to be fixed,4,2.0,26.21.0.100,2023-11-04 21:48:55,,,26.21.0.100,2,57,en,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
8314,8606.0,12909.0,18229,Bryce Dobson,https://play-lh.googleusercontent.com/a/ACg8ocIEp1A9eCRt4LjJX2BVbVb58YAOmMb2CiqoqG3O-gly=mo,I bought a lot for good prices!,5,0.0,,2023-10-03 00:20:26,,,,2,31,en,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
3155,3267.0,4718.0,22755,Erin Boehm,https://play-lh.googleusercontent.com/a-/ALV-UjU83sHhdDJGgWwIjN9J4dhOD8Q6iXlWB5sjoNZKTxW-ezM,I absolutely love to shop Amazon!!,5,0.0,26.22.0.100,2023-12-04 18:42:08,,,26.22.0.100,2,34,en,4,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
47,,,10344,,,today ya've received one empty package and't know what it was meant to you before my secrets are mine and,4,,,,,,,2,105,,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
1650,,,6601,,,"high delivery prices everywhere, after dark it comes with a great improvement.",4,,,,,,,2,78,,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
7122,7386.0,10744.0,18500,Jane Block,https://play-lh.googleusercontent.com/a-/ALV-UjWD6uIJf-ezOr7cI-s_x11SxweFoCxPrYhevrQAQb6A-j8,I'm retired and disabled. For me Amazon certainly enhances my life. I can remain self-reliant.,5,0.0,26.21.0.100,2023-11-03 14:43:57,,,26.21.0.100,2,94,en,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
15352,15896.0,22493.0,23916,Amy Coreader,https://play-lh.googleusercontent.com/a/ACg8ocJ4CPFW068eB7vPDJii5b1dG1TaW4zH8Jrc7DDEhM3C=mo,"seems like you don't support android devices. based on the reviews there's a lot of errors. and I've downloaded the app for myself to see, and it sucks because my friend has an ios device and has had no errors and no problems when returning items. but its still easy to find stuff, 4 stars.",4,2.0,,2022-08-09 13:49:04,,,,2,290,en,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
7807,8089.0,11984.0,4683,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,An excellent app with lots of functionality.,5,0.0,26.19.4.100,2023-10-16 16:12:13,,,26.19.4.100,2,44,en,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
4118,4276.0,6229.0,15477,Julia Berehulyak,https://play-lh.googleusercontent.com/a/ACg8ocIpgr0IIEsaSCjIvupgTwF4mvA_F79Tl_krlADtroDz=mo,My your orders on the app never opens. I have to go online Mobile to see it.,4,0.0,,2023-11-24 06:18:35,,,,2,76,en,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
3354,3476.0,5049.0,16502,Geoff Bowell,https://play-lh.googleusercontent.com/a/ACg8ocKWBZCU5qZXx4lRoah-TVFq2QC3MLrSiZ0A2s28t3e4=mo,Just what I needed and delivery tomorrow. Couldn't be better. Thank you Amazon.,5,0.0,26.22.0.100,2023-12-02 07:00:32,,,26.22.0.100,2,79,en,4,"['just needed delivery', 'secrets just needed', 'secrets just', 'needed delivery tomorrow', 'needed delivery', 'like secrets just', 'like secrets', 'tomorrow couldn', 'got like secrets', 'got like', 'delivery tomorrow couldn', 'tomorrow couldn better', 'delivery tomorrow', 'amazon got like', 'couldn better thank', 'better thank', 'couldn better', 'better thank amazon', 'secrets', 'love amazon got', 'just needed', 'amazon got', 'tomorrow', 'couldn', 'thank amazon']"
1317,,,14145,,,they take everything back in fifteen min after posting this bad review it't been fixed,4,,,,,,,2,86,,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
2809,,,3363,,,"sorry, our experience with london is very comparable in london as in paris.",5,,,,,,,2,75,,4,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
202,,,12712,,,i entered this file on our computer.,4,,,,,,,2,36,,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
317,,,12490,,,always bought pet goods on time... now noone is taking that out,4,,,,,,,2,63,,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
2220,,,21701,,,never had a previous experience shopping with numbers. returns became available if you had no mistake their current service provides unparalleled.,5,,,,,,,2,146,,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
4312,4481.0,6538.0,22441,Steve Steiner,https://play-lh.googleusercontent.com/a/ACg8ocLgSLt9SBEeoZFmM9lWOCHOhaEa9jBGr3J86ktWcw-A=mo,Its a good app. It does what I need it to.,5,0.0,26.22.0.100,2023-11-21 21:48:37,,,26.22.0.100,2,42,en,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
2360,,,16594,,,seems easy to use but always do what um oh and. love me some amazon days.,5,,,,,,,2,73,,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
1146,,,3700,,,"i love love love amazon!! as a busy working mom, i don'n have a month of extra time until go shopping. also the disappointment of the store being surplus of the one item i need seems quite bothersome as well. as a prime member, i receive most of my orders the next afternoon. ( sometimes on the same day. ) another great feature is the app keeps getting in all available orders. so when i need to buy a similar product, or refer back for measurements and sizes, all that information is... click away. ty amazon!",5,,,,,,,2,511,,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
2881,,,13042,,,"christmas season became rather busy and sometimes they get sold, delivered to wrong address thereby heavily delayed. thus, in general, very good products support, especially if products are amazon prime.",4,,,,,,,2,203,,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
1938,2001.0,2945.0,20310,Helen Styles,https://play-lh.googleusercontent.com/a/ACg8ocK9sjCL5Lcwjf9tRwRqurGWi-CIKKhChEfQZW_tGNjC=mo,it makes a change with different sweets,5,0.0,26.23.0.100,2023-12-17 18:05:50,,,26.23.0.100,2,39,en,4,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
8534,8830.0,13322.0,15316,Mark Dagostino,https://play-lh.googleusercontent.com/a-/ALV-UjXZuE6WQOe0wj08k0fKrshAoqa7ytYhv_N1nPKEFL2LONI,The people that work at Amazon do an amazing job in delivering whatever I order I have absolutely no complaints whatsoever,5,0.0,26.18.4.100,2023-09-25 18:15:30,,,26.18.4.100,2,122,en,4,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
456,,,13126,,,you usually get what me need when i shop at amazon. they provide some sophisticated shipping line.,5,,,,,,,2,98,,4,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
356,,,7365,,,"items are usually of good quality, don't like to deal with bait and tackle tactics, however some of the more specifically desired items like butterfly knives and brass knuckles aren't sold on here, anymore. i get that they change factory policies and such to stay within proper legal guidelines in whatever state they are shipping to, but at the current time its proven to be an inconvenience. a few months ago, they was creating a terms of their numerous products. now it's just a little disappointing.",4,,,,,,,2,503,,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
967,,,21338,,,"i have money! whatever did businesses actually do without amazon?? oh, manufacturers are putting brick & mortar businesses out of business, am i unacceptable!!",5,,,,,,,2,159,,4,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
14272,14773.0,20858.0,19622,Douglass James,https://play-lh.googleusercontent.com/a/ACg8ocI-gjOTwRY6znwmFWO897ihBxz0GdBU4xXDT2tRhh3Y=mo,I like this App and I 👍 shopping here.,4,0.0,24.18.2.100,2022-10-19 18:57:10,,,24.18.2.100,2,38,en,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
16684,17270.0,24707.0,176,Joe Brooks,https://play-lh.googleusercontent.com/a-/ALV-UjVph3cKLwZpRwpgvj8hx-eQz-jXsIg9cgGilrzCYZOxar0,Generally very easy and intuitive to use. No obvious flaws or issues experienced during use.,4,0.0,24.9.0.100,2022-05-17 18:27:58,,,24.9.0.100,2,92,en,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
7188,7452.0,10831.0,10943,Daniel Oberndorf,https://play-lh.googleusercontent.com/a/ACg8ocJmdI8biS-HXBXH8h-oA7Oc3Yx7rNzrVTa_N0OZHmo0=mo,Excellent app and service. Hopefully it continues. 👍,5,0.0,26.17.2.100,2023-11-02 23:08:26,,,26.17.2.100,2,52,en,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
835,,,6508,,,"just use first time amazon ksa, but i really had not received any refund in my bank account. they understand amazon knows a better job operating this refund process. on amazonksa",4,,,,,,,2,178,,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
156,160.0,266.0,7047,Kerris Ashworth,https://play-lh.googleusercontent.com/a/ACg8ocJR_6_XezCvBh7bFsOMa0iSkzR0NDqNnLlZgevXw-z_=mo,once i found the bit where u write the name it was plain sailin lookin 4ward 2 recievin it x,5,0.0,26.23.4.100,2024-01-06 22:24:34,,,26.23.4.100,2,92,en,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
6640,6897.0,10110.0,17688,John Staples,https://play-lh.googleusercontent.com/a-/ALV-UjURNlS2tcDOK2OpHRGd5BOJQ_zHs0uCRyq1HMI95BcfkSY,Had to uninstall Amazon for Tablets (no longer supported) ONN tablet and install this app!,4,1.0,26.21.0.100,2023-11-05 21:24:51,,,26.21.0.100,2,90,en,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
16659,17245.0,24665.0,4638,Angie Diarra,https://play-lh.googleusercontent.com/a-/ALV-UjUk8SpYzJS1L4YPVWhd3fu0O-b9BXNJ3-02ynyEt0-rnQ,"Everything is great no problem until the past week, I order something it says it was shipped & is at Amazon facility then it goes back to not shipped yet & it's no longer giving me the map that tells me its 10 stops away. People steal packages in my building so I defended on that map. Please fix this",4,1.0,24.10.2.100,2022-05-20 12:10:56,,,24.10.2.100,2,301,en,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
483,,,21596,,,we never want that. but i love the game,4,,,,,,,2,39,,3,"['love game', 'think makes', 'button away', 'happy mother think', '9th', 'happy mother', 'happy thought getting', 'happy thought', 'happy service family', 'know love game', 'know love', 'life easier 9th', 'love families', 'love families going', 'love game friends', 'love game think', 'love things button', 'loves things', 'loves things smart', 'good time nature', 'going button away', 'mother think makes', 've good time', 'time nature want', 'time nature']"
15562,16112.0,22854.0,10702,Ameer Haj Yahia,https://play-lh.googleusercontent.com/a/ACg8ocJ_9uhUZolRhbdLseZj5QT_wzQfb1ILygBZXOOMqzPd=mo,Why i cant get free rewards in games?,4,0.0,24.12.6.100,2022-07-26 10:11:59,,,24.12.6.100,2,37,en,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
268,,,11303,,,"issue when text not appears in search bar very frustrating on android in dark mode, signal fail fixed upon entering off dark mode on phone, text will emerge again on touch bar, the google browser miui global 14. 0. 3",4,,,,,,,2,216,,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
8206,8493.0,12715.0,12097,dan dailey,https://play-lh.googleusercontent.com/a/ACg8ocKBPdB5U9tHg7CB9zw3I5D63BPhrO8SUsgvKmnC1pDy=mo,"I get our stuff fast and most of the time, it's exactly what I wanted!",5,0.0,26.19.4.100,2023-10-06 12:28:50,,,26.19.4.100,2,70,en,4,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
3391,3513.0,5104.0,21304,Chris,https://play-lh.googleusercontent.com/a-/ALV-UjUHHd8krLxE_ErXephBZC0xuTiaD8tmMigwBcgurPcvaXWU,"Just can't beat this. Super convenient, great customer service when any issue/concern arises.",5,0.0,26.22.0.100,2023-12-01 20:43:25,,,26.22.0.100,2,93,en,4,"['beat super', 'just beat super', 'efficiency just', 'efficiency just beat', 'efficiency', 'just beat', 'wrong items', 'concern', 'solved', 'beat', 'great customer service', 'great customer', 'wrong items efficiency', 'items efficiency', 'items high efficiency', 'items high', 'items efficiency just', 'missing wrong', 'missing wrong items', 'occurs played', 'occurs played solved', 'issue concern', 'issue concern arises', 'super disaster', 'solved weird wrong']"
12380,12823.0,18340.0,22930,Christine L,https://play-lh.googleusercontent.com/a/ACg8ocLy5nhtWH0kVhaM_PBxbxO6QK6E1hhcHwVDRomIBKpD=mo,"I only downloaded the app to be able to use the ""chat now"" feature for a problem with an item I purchased. It would have been nice to be able to use that feature from the website instead of being redirected to the app.",4,1.0,,2023-02-20 20:14:19,,,,2,218,en,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
1357,,,15891,,,"amazon hits my shopping app... when i can't find what i'm looking for in stores... amazon store has products... fair prices, fast delivery! i've been stuck on amazon stock for several years. i get my loyalty and personal money. amazon's return market pays the fastest to the best!",5,,,,,,,2,280,,4,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
572,,,8898,,,need to get all those papers will,4,,,,,,,2,33,,3,"['app', 'amazon', 'love', 'great', 'need', 'good', 'shopping', 'easy', 'time', 'like', 'just', 'items', 'order', 'use', 'want', 'really', 'service', 'delivery', 'things', 'don', 'shop', 'products', 'search', 'fast', 'prime']"
7873,8155.0,12118.0,23464,Kristopher Cobia-Brown,https://play-lh.googleusercontent.com/a/ACg8ocJ1txz9S5fnAOYNPpsezwtxIwg_wpaYxtpo7y3xqtG9kA=mo,iPhone 15 Max pro podsAirwirelessLaptopALL,5,0.0,,2023-10-14 14:07:11,,,,2,42,en,4,"['y16 new updte', '15 max', '15 max pro', 'y16', 'work iphone 15', 'app really grow', 'app y16', 'app y16 new', 'work iphone', 'updte know work', 'good app y16', 'updte know', 'updte', 'great app really', 'really grow need', 'grow need', 'grow need good', 'really grow', 'iphone 15', 'iphone 15 max', 'pro podsairwirelesslaptopall', 'podsairwirelesslaptopall', 'know work iphone', 'y16 new', 'max pro']"
10855,11236.0,16343.0,995,Kylie Boggs,https://play-lh.googleusercontent.com/a-/ALV-UjXbRjDwk_ylgsg31GaTtmBCNnpU-wnO2x0bgFsX2ERSrw,Pretty good app but it keeps trying to charge me for my 30 day FREE trial. Kinda annoying.,4,0.0,,2023-06-05 17:00:57,,,,2,90,en,3,"['amazon', 'app', 'shopping', 'love', 'great', 'like', 'good', 'delivery', 'time', 'just', 'use', 'items', 'prime', 'easy', 'don', 'service', 'order', 'buy', 'prices', 'love amazon', 'things', 'shop', 've', 'day', 'really']"
